UMP,VSTOXX,GDP,CPI,Month,Retail
1546682.7546056972,9.83053443356695,0.002318452680857064,4.638895055389712,2018 May,0.003147408773659599
1572029.8889805696,8.24835768113871,0.0029229510816346504,4.640247712600788,2018 Jun,0.0014588350839250808
1558529.552105442,7.424186108560684,-8.693655363281039e-4,4.6417913694437365,2018 Jul,-9.309187433679256e-4
1532936.3896779865,6.901816985743938,-2.4831018293269835e-4,4.6430438384161725,2018 Aug,-0.0010631515430699068
1555179.0326503331,6.571591945031278,-9.370716503820375e-4,4.645448032486661,2018 Sep,-0.0022704159594058027
1547656.058431443,12.10713196794881,0.001086064964205491,4.647750633523209,2018 Oct,0.0051998699727411335
1548402.0987141042,4.867068294018109,0.0013486296714173562,4.647654797594247,2018 Nov,0.0039042786968339627
1554544.5784567962,11.300934084554951,-0.0014272504840029399,4.644583188344926,2018 Dec,-0.006943633262454618
1518147.59728343,11.72557929852121,-3.888801705365097e-4,4.6447754405804504,2019 Jan,-0.002076381828161722
1503047.8283376563,3.711623000209505,9.021757327900559e-4,4.646120172317046,2019 Feb,0.0012975558716101787
1533986.4024137808,6.671098240844606,0.0016623930595507375,4.647750633523209,2019 Mar,6.270049047891746e-4
1503084.2725007138,5.8322652710138,0.001105147389306893,4.650621448892009,2019 Apr,0.0036195051887526475
1506758.3324911355,7.363936057077579,-5.284062604484774e-4,4.6515765588022475,2019 May,-0.003894226153270175
1511507.4640283794,4.942022095391938,-3.021356960903887e-4,4.652149187182086,2019 Jun,0.0036284700572499773
1497776.384195384,3.3341152757776564,-0.0014407023342482006,4.652912181973512,2019 Jul,7.01298491304847e-4
1506208.3212785092,8.946065398415511,-6.00354155647409e-4,4.654055583717902,2019 Aug,0.0017812183487029287
1522623.9470372733,5.237559035562273,6.059852416093747e-4,4.654626794700683,2019 Sep,8.441771922642616e-4
1473416.6908493338,11.243392634996946,9.160610169089978e-5,4.655387902148709,2019 Oct,-0.0032454506075962897
1471752.4977959967,1.930857023189443,2.2086882257532636e-4,4.656528478263233,2019 Nov,0.0026982247581903707
1504475.697320978,8.126771758165336,-0.009419814768520496,4.6579523714270605,2019 Dec,-0.0038738375089701904
