UMP,VSTOXX,GDP,CPI,Month,Retail
-9.104660757479621e-4,6.901816985743938,-2.4831018293269835e-4,2.1,2018 Aug,-0.0010631515430699068
0.011753925067248261,6.571591945031278,-9.370716503820375e-4,2.1,2018 Sep,-0.0022704159594058027
0.00823707783007066,12.10713196794881,0.001086064964205491,2.3,2018 Oct,0.0051998699727411335
0.009103859268373427,4.867068294018109,0.0013486296714173562,1.9,2018 Nov,0.0039042786968339627
0.015961094919209273,11.300934084554951,-0.0014272504840029399,1.5,2018 Dec,-0.006943633262454618
-0.007736496635503798,11.72557929852121,-3.888801705365097e-4,1.4,2019 Jan,-0.002076381828161722
-0.016309425932265142,3.711623000209505,9.021757327900559e-4,1.5,2019 Feb,0.0012975558716101787
0.007249665844060615,6.671098240844606,0.0016623930595507375,1.4,2019 Mar,6.270049047891746e-4
-0.010728670702533805,5.8322652710138,0.001105147389306893,1.7,2019 Apr,0.0036195051887526475
-0.005828060005562463,7.363936057077579,-5.284062604484774e-4,1.2,2019 May,-0.003894226153270175
0.003302800229137759,4.942022095391938,-3.021356960903887e-4,1.3,2019 Jun,0.0036284700572499773
-0.0024285665894545616,3.3341152757776564,-0.0014407023342482006,1,2019 Jul,7.01298491304847e-4
0.0036826670394543015,8.946065398415511,-6.00354155647409e-4,1,2019 Aug,0.0017812183487029287
0.016561891024489128,5.237559035562273,6.059852416093747e-4,0.8,2019 Sep,8.441771922642616e-4
-0.012601060380040607,11.243392634996946,9.160610169089978e-5,0.7,2019 Oct,-0.0032454506075962897
-0.012125717321753271,1.930857023189443,2.2086882257532636e-4,1,2019 Nov,0.0026982247581903707
0.013612934529424692,8.126771758165336,-0.009419814768520496,1.3,2019 Dec,-0.0038738375089701904
